,WatchList,Biometrics,Ticket Purchase,Link Analysis,Total
759,20.0,0,75,0.0,27.75
760,34.0,0,0,0.0,15.3
761,0.0,0,100,40.0,33.0
762,0.0,0,0,20.0,4.0
763,54.0,100,0,40.0,62.3
764,67.0,0,0,0.0,30.150000000000002
765,21.0,0,100,60.0,46.45
766,41.0,0,0,0.0,18.45
767,0.0,0,0,0.0,0.0
768,20.0,0,0,0.0,9.0
769,20.0,0,100,0.0,34.0
770,41.0,0,0,0.0,18.45
771,0.0,0,0,0.0,0.0
772,0.0,0,0,0.0,0.0
773,0.0,0,0,20.0,4.0
774,87.0,0,0,0.0,39.15
775,0.0,0,0,20.0,4.0
776,20.0,0,100,0.0,34.0
777,0.0,0,0,0.0,0.0
778,20.0,0,0,0.0,9.0
779,0.0,0,0,0.0,0.0
780,21.0,0,0,0.0,9.450000000000001
781,0.0,0,0,40.0,8.0
782,21.0,0,100,0.0,34.45
783,21.0,0,0,0.0,9.450000000000001
784,0.0,0,0,0.0,0.0
785,20.0,0,0,0.0,9.0
786,51.0,100,100,0.0,77.95
787,20.0,0,0,40.0,17.0
788,51.0,0,75,0.0,41.7
789,20.0,0,0,60.0,21.0
790,34.0,0,0,0.0,15.3
791,0.0,100,0,0.0,30.0
792,0.0,0,75,20.0,22.75
793,20.0,100,0,0.0,39.0
794,54.0,0,0,0.0,24.3
795,0.0,0,0,100.0,20.0
796,0.0,0,100,60.0,37.0
797,54.0,0,100,0.0,49.3
798,20.0,0,0,0.0,9.0
799,0.0,0,0,80.0,16.0
800,41.0,0,0,0.0,18.45
801,0.0,0,0,0.0,0.0
802,0.0,100,0,20.0,34.0
803,0.0,0,100,0.0,25.0
804,0.0,0,100,0.0,25.0
805,75.0,0,75,0.0,52.5
806,0.0,0,0,0.0,0.0
807,0.0,0,0,60.0,12.0
808,0.0,0,0,0.0,0.0
809,0.0,0,0,0.0,0.0
810,20.0,0,0,0.0,9.0
811,0.0,0,0,0.0,0.0
812,0.0,0,0,0.0,0.0
813,20.0,0,0,0.0,9.0
814,0.0,0,0,0.0,0.0
815,0.0,100,0,0.0,30.0
816,0.0,0,75,0.0,18.75
817,0.0,0,0,0.0,0.0
818,0.0,0,0,0.0,0.0
819,0.0,0,0,0.0,0.0
820,41.0,0,0,20.0,22.45
821,0.0,0,75,0.0,18.75
822,20.0,0,0,0.0,9.0
823,21.0,0,100,0.0,34.45
824,0.0,0,0,0.0,0.0
825,0.0,0,0,0.0,0.0
826,20.0,0,75,40.0,35.75
827,0.0,0,0,40.0,8.0
828,20.0,0,0,0.0,9.0
829,20.0,0,100,40.0,42.0
830,20.0,0,0,0.0,9.0
831,0.0,0,0,0.0,0.0
832,34.0,0,0,0.0,15.3
833,0.0,0,0,0.0,0.0
834,21.0,0,0,20.0,13.450000000000001
835,34.0,100,75,0.0,64.05
836,20.0,0,75,0.0,27.75
837,92.0,0,75,0.0,60.15
838,0.0,0,0,0.0,0.0
839,0.0,0,0,0.0,0.0
840,20.0,0,100,0.0,34.0
841,51.0,0,75,0.0,41.7
842,0.0,0,0,0.0,0.0
843,0.0,0,75,0.0,18.75
844,0.0,100,0,60.0,42.0
845,0.0,0,75,0.0,18.75
846,0.0,0,0,20.0,4.0
847,21.0,0,75,0.0,28.200000000000003
848,0.0,0,100,20.0,29.0
849,0.0,0,0,80.0,16.0
850,20.0,0,100,0.0,34.0
851,0.0,0,100,0.0,25.0
852,21.0,100,0,40.0,47.45
853,0.0,0,0,0.0,0.0
854,0.0,0,75,0.0,18.75
855,0.0,0,75,0.0,18.75
856,41.0,100,0,0.0,48.45
857,67.0,0,0,0.0,30.150000000000002
858,20.0,0,0,0.0,9.0
859,20.0,0,100,0.0,34.0
860,21.0,0,0,20.0,13.450000000000001
861,0.0,0,0,60.0,12.0
862,21.0,0,0,0.0,9.450000000000001
863,20.0,0,0,0.0,9.0
864,0.0,0,0,0.0,0.0
865,0.0,0,0,0.0,0.0
866,0.0,0,0,0.0,0.0
867,0.0,100,0,0.0,30.0
868,0.0,0,100,0.0,25.0
869,21.0,0,0,0.0,9.450000000000001
870,0.0,0,100,40.0,33.0
871,0.0,0,75,0.0,18.75
872,0.0,0,75,0.0,18.75
873,20.0,0,0,0.0,9.0
874,0.0,0,0,40.0,8.0
875,0.0,0,75,0.0,18.75
876,0.0,0,75,0.0,18.75
877,71.0,0,100,40.0,64.95
878,0.0,0,75,0.0,18.75
879,20.0,0,0,0.0,9.0
880,0.0,0,100,0.0,25.0
881,0.0,0,75,60.0,30.75
882,0.0,0,75,0.0,18.75
883,0.0,0,75,0.0,18.75
884,0.0,0,0,0.0,0.0
885,0.0,0,0,0.0,0.0
886,0.0,0,0,0.0,0.0
887,0.0,0,0,40.0,8.0
888,20.0,0,0,20.0,13.0
889,41.0,0,0,0.0,18.45
890,20.0,0,75,0.0,27.75
891,67.0,0,0,0.0,30.150000000000002
892,21.0,0,0,40.0,17.450000000000003
893,0.0,0,0,0.0,0.0
894,21.0,100,0,0.0,39.45
895,0.0,0,100,0.0,25.0
896,0.0,0,0,0.0,0.0
897,0.0,0,0,0.0,0.0
898,0.0,100,0,0.0,30.0
899,51.0,0,0,0.0,22.95
900,0.0,0,0,0.0,0.0
901,0.0,0,0,0.0,0.0
902,20.0,0,0,0.0,9.0
903,0.0,100,0,0.0,30.0
904,0.0,0,0,0.0,0.0
905,67.0,0,0,0.0,30.150000000000002
906,0.0,0,0,0.0,0.0
907,21.0,0,100,0.0,34.45
908,0.0,0,0,0.0,0.0
909,0.0,0,0,0.0,0.0
910,0.0,0,75,0.0,18.75
911,20.0,0,75,0.0,27.75
912,41.0,0,100,0.0,43.45
913,0.0,0,0,0.0,0.0
914,0.0,100,0,20.0,34.0
915,0.0,0,0,60.0,12.0
916,0.0,0,0,0.0,0.0
917,21.0,100,0,0.0,39.45
918,20.0,0,0,0.0,9.0
919,21.0,0,0,0.0,9.450000000000001
920,0.0,0,75,0.0,18.75
921,51.0,0,0,0.0,22.95
922,20.0,0,75,0.0,27.75
923,0.0,0,0,0.0,0.0
924,0.0,0,0,0.0,0.0
925,0.0,0,75,0.0,18.75
926,20.0,100,0,0.0,39.0
927,21.0,0,0,0.0,9.450000000000001
928,0.0,0,75,0.0,18.75
929,0.0,0,0,0.0,0.0
930,0.0,100,0,40.0,38.0
931,21.0,0,0,0.0,9.450000000000001
932,51.0,0,0,0.0,22.95
933,21.0,0,0,60.0,21.450000000000003
934,0.0,0,0,0.0,0.0
935,91.854,0,100,0.0,66.3343
936,0.0,0,100,0.0,25.0
937,0.0,0,0,0.0,0.0
938,0.0,0,0,0.0,0.0
939,0.0,0,75,0.0,18.75
940,0.0,0,0,0.0,0.0
941,0.0,0,75,0.0,18.75
942,0.0,0,0,0.0,0.0
943,0.0,0,0,0.0,0.0
944,0.0,100,75,80.0,64.75
945,0.0,0,0,0.0,0.0
946,20.0,0,0,0.0,9.0
947,0.0,0,0,0.0,0.0
948,0.0,0,0,0.0,0.0
949,54.0,0,0,0.0,24.3
950,20.0,0,0,0.0,9.0
951,21.0,0,0,0.0,9.450000000000001
952,41.0,0,0,0.0,18.45
953,0.0,100,0,0.0,30.0
954,20.0,0,0,0.0,9.0
955,0.0,0,75,0.0,18.75
956,71.0,0,75,0.0,50.7
957,20.0,100,0,20.0,43.0
958,21.0,0,0,60.0,21.450000000000003
959,21.0,0,0,0.0,9.450000000000001
960,0.0,0,0,0.0,0.0
961,0.0,0,75,0.0,18.75
962,0.0,0,0,0.0,0.0
963,20.0,0,0,0.0,9.0
964,0.0,0,0,40.0,8.0
965,20.0,0,0,0.0,9.0
966,20.0,0,0,0.0,9.0
967,55.0,0,75,40.0,51.5
968,20.0,0,0,0.0,9.0
969,20.0,0,0,0.0,9.0
970,21.0,0,0,60.0,21.450000000000003
971,0.0,100,0,0.0,30.0
972,0.0,0,100,0.0,25.0
973,0.0,100,0,0.0,30.0
974,0.0,0,0,0.0,0.0
975,0.0,100,75,0.0,48.75
976,0.0,0,0,0.0,0.0
977,41.0,0,0,0.0,18.45
978,20.0,0,0,0.0,9.0
979,0.0,0,0,0.0,0.0
980,20.0,0,0,0.0,9.0
981,0.0,0,75,0.0,18.75
982,0.0,0,0,0.0,0.0
983,51.0,0,0,0.0,22.95
984,0.0,0,0,0.0,0.0
985,90.9,0,0,0.0,40.905
986,0.0,100,75,0.0,48.75
987,0.0,0,100,0.0,25.0
988,0.0,100,0,0.0,30.0
989,0.0,0,0,0.0,0.0
990,54.0,0,100,0.0,49.3
991,0.0,0,0,40.0,8.0
992,0.0,100,75,0.0,48.75
993,20.0,0,0,0.0,9.0
994,20.0,0,100,0.0,34.0
995,0.0,100,75,0.0,48.75
996,0.0,0,100,0.0,25.0
997,0.0,0,0,0.0,0.0
998,0.0,0,0,0.0,0.0
999,0.0,100,100,0.0,55.0
1000,20.0,0,0,0.0,9.0
