,WatchList,Biometrics,Ticket Purchase,Link Analysis,Total
12364,0.0,0,100,0.0,25.0
12365,20.0,0,0,0.0,9.0
12366,21.0,0,0,0.0,9.450000000000001
12367,20.0,0,0,0.0,9.0
12368,51.0,0,0,0.0,22.95
12369,41.0,0,0,20.0,22.45
12370,0.0,0,0,0.0,0.0
12371,0.0,0,0,0.0,0.0
12372,0.0,0,0,20.0,4.0
12373,0.0,0,0,0.0,0.0
12374,0.0,0,0,0.0,0.0
12375,34.0,0,0,0.0,15.3
12376,0.0,0,0,0.0,0.0
12377,92.0,0,0,0.0,41.4
12378,0.0,0,100,0.0,25.0
12379,0.0,100,100,0.0,55.0
12380,20.0,0,0,0.0,9.0
12381,0.0,100,0,0.0,30.0
12382,20.0,0,0,40.0,17.0
12383,0.0,0,0,20.0,4.0
12384,0.0,0,0,0.0,0.0
12385,54.0,0,75,60.0,55.05
12386,41.0,100,75,0.0,67.19999999999999
12387,0.0,0,0,0.0,0.0
12388,0.0,0,0,0.0,0.0
12389,0.0,0,0,0.0,0.0
12390,0.0,0,0,0.0,0.0
12391,51.0,0,0,60.0,34.95
12392,54.0,0,0,0.0,24.3
12393,0.0,0,100,0.0,25.0
12394,0.0,0,0,0.0,0.0
12395,67.0,0,0,40.0,38.150000000000006
12396,0.0,0,0,0.0,0.0
12397,0.0,100,0,20.0,34.0
12398,0.0,0,0,0.0,0.0
12399,20.0,0,0,0.0,9.0
12400,20.0,0,0,0.0,9.0
12401,0.0,0,0,0.0,0.0
12402,41.0,0,75,20.0,41.2
12403,0.0,0,0,0.0,0.0
12404,0.0,0,0,0.0,0.0
12405,67.0,0,75,20.0,52.900000000000006
12406,20.0,0,0,60.0,21.0
12407,0.0,0,0,0.0,0.0
12408,21.0,0,0,0.0,9.450000000000001
12409,0.0,0,0,20.0,4.0
12410,0.0,0,75,0.0,18.75
12411,0.0,100,0,0.0,30.0
12412,20.0,0,0,0.0,9.0
12413,20.0,0,100,0.0,34.0
12414,0.0,0,75,0.0,18.75
12415,0.0,0,75,0.0,18.75
12416,0.0,0,0,0.0,0.0
12417,0.0,0,75,0.0,18.75
12418,20.0,0,0,20.0,13.0
12419,21.0,0,0,20.0,13.450000000000001
12420,0.0,0,0,0.0,0.0
12421,0.0,0,0,40.0,8.0
12422,34.0,0,0,0.0,15.3
12423,0.0,0,75,0.0,18.75
12424,51.0,0,0,0.0,22.95
12425,41.0,0,75,0.0,37.2
12426,0.0,0,0,0.0,0.0
12427,20.0,0,75,0.0,27.75
12428,20.0,0,0,0.0,9.0
12429,20.0,0,0,60.0,21.0
12430,0.0,0,0,0.0,0.0
12431,20.0,0,0,0.0,9.0
12432,21.0,0,0,60.0,21.450000000000003
12433,0.0,0,0,0.0,0.0
12434,34.0,0,0,0.0,15.3
12435,21.0,0,0,0.0,9.450000000000001
12436,67.0,0,0,0.0,30.150000000000002
12437,34.0,0,0,0.0,15.3
12438,0.0,0,75,20.0,22.75
12439,0.0,0,0,0.0,0.0
12440,0.0,0,0,0.0,0.0
12441,0.0,100,0,0.0,30.0
12442,0.0,0,0,60.0,12.0
12443,0.0,0,100,0.0,25.0
12444,21.0,0,0,0.0,9.450000000000001
12445,0.0,0,0,0.0,0.0
12446,0.0,0,0,0.0,0.0
12447,0.0,0,100,0.0,25.0
12448,0.0,0,75,40.0,26.75
12449,21.0,0,0,0.0,9.450000000000001
12450,0.0,100,0,20.0,34.0
12451,71.0,0,0,0.0,31.95
12452,0.0,0,0,40.0,8.0
12453,85.0,0,0,0.0,38.25
12454,0.0,0,0,0.0,0.0
12455,20.0,0,0,0.0,9.0
12456,0.0,0,75,0.0,18.75
12457,0.0,0,75,0.0,18.75
12458,88.0,0,100,0.0,64.6
12459,0.0,0,0,20.0,4.0
12460,54.0,0,0,0.0,24.3
12461,0.0,0,75,0.0,18.75
12462,0.0,0,0,40.0,8.0
12463,0.0,0,0,0.0,0.0
12464,0.0,0,0,0.0,0.0
12465,71.0,100,0,60.0,73.95
12466,0.0,0,75,0.0,18.75
12467,0.0,0,0,0.0,0.0
12468,20.0,0,0,0.0,9.0
12469,20.0,0,75,0.0,27.75
12470,21.0,0,0,0.0,9.450000000000001
12471,0.0,0,0,0.0,0.0
12472,0.0,0,0,0.0,0.0
12473,0.0,0,0,0.0,0.0
12474,67.0,0,75,0.0,48.900000000000006
12475,21.0,0,0,0.0,9.450000000000001
12476,20.0,0,0,0.0,9.0
12477,0.0,0,0,0.0,0.0
12478,0.0,0,0,40.0,8.0
12479,0.0,0,0,40.0,8.0
12480,0.0,0,75,60.0,30.75
12481,0.0,0,0,0.0,0.0
12482,20.0,0,0,0.0,9.0
12483,0.0,0,75,0.0,18.75
12484,0.0,0,75,0.0,18.75
12485,67.0,0,0,0.0,30.150000000000002
12486,0.0,0,0,0.0,0.0
12487,0.0,0,0,0.0,0.0
12488,0.0,0,0,20.0,4.0
12489,21.0,0,0,0.0,9.450000000000001
12490,0.0,0,0,20.0,4.0
12491,0.0,0,0,0.0,0.0
12492,20.0,0,0,0.0,9.0
12493,54.0,0,75,40.0,51.05
12494,87.0,0,0,20.0,43.15
12495,34.0,0,0,0.0,15.3
12496,71.0,0,0,0.0,31.95
12497,0.0,0,0,20.0,4.0
12498,0.0,0,0,0.0,0.0
12499,54.0,0,0,0.0,24.3
12500,0.0,0,75,40.0,26.75
12501,21.0,0,0,60.0,21.450000000000003
12502,0.0,0,0,0.0,0.0
12503,0.0,0,0,0.0,0.0
12504,0.0,0,0,40.0,8.0
12505,20.0,0,0,0.0,9.0
12506,20.0,0,0,0.0,9.0
12507,20.0,0,0,0.0,9.0
12508,0.0,0,0,0.0,0.0
12509,21.0,100,0,0.0,39.45
12510,0.0,0,0,100.0,20.0
12511,0.0,0,0,0.0,0.0
12512,21.0,0,0,0.0,9.450000000000001
12513,0.0,0,0,0.0,0.0
12514,41.0,0,100,0.0,43.45
12515,20.0,0,0,0.0,9.0
12516,0.0,0,0,0.0,0.0
12517,20.0,0,75,0.0,27.75
12518,0.0,0,0,0.0,0.0
12519,34.0,100,0,0.0,45.3
12520,0.0,0,75,0.0,18.75
12521,20.0,100,0,0.0,39.0
12522,0.0,0,75,0.0,18.75
12523,71.0,0,0,0.0,31.95
12524,20.0,0,0,40.0,17.0
12525,34.0,0,75,0.0,34.05
12526,20.0,0,0,0.0,9.0
12527,0.0,0,0,0.0,0.0
12528,0.0,0,0,0.0,0.0
12529,54.0,0,0,0.0,24.3
12530,0.0,0,0,0.0,0.0
12531,0.0,0,0,0.0,0.0
12532,0.0,0,0,0.0,0.0
12533,0.0,0,0,0.0,0.0
12534,20.0,0,0,0.0,9.0
12535,0.0,0,0,20.0,4.0
12536,0.0,0,0,0.0,0.0
12537,20.0,100,75,40.0,65.75
12538,20.0,0,0,0.0,9.0
12539,0.0,0,0,0.0,0.0
12540,0.0,0,0,0.0,0.0
12541,54.0,0,75,0.0,43.05
12542,0.0,0,0,0.0,0.0
12543,41.0,100,0,0.0,48.449999999999996
12544,87.0,100,0,0.0,69.14999999999999
12545,0.0,0,0,0.0,0.0
12546,0.0,0,100,0.0,25.0
12547,20.0,0,0,0.0,9.0
12548,0.0,100,0,0.0,30.0
12549,0.0,0,0,0.0,0.0
12550,20.0,0,0,40.0,17.0
12551,0.0,0,75,0.0,18.75
12552,20.0,0,0,0.0,9.0
12553,0.0,0,0,0.0,0.0
12554,20.0,0,100,0.0,34.0
12555,0.0,0,0,0.0,0.0
12556,0.0,0,100,0.0,25.0
12557,41.0,100,75,0.0,67.19999999999999
12558,85.0,0,0,0.0,38.25
12559,0.0,0,100,80.0,41.0
12560,0.0,0,0,0.0,0.0
12561,34.0,0,0,0.0,15.3
12562,0.0,0,0,20.0,4.0
12563,20.0,0,0,0.0,9.0
12564,21.0,0,0,0.0,9.450000000000001
12565,20.0,0,0,0.0,9.0
12566,87.0,0,75,0.0,57.9
12567,0.0,0,75,100.0,38.75
12568,0.0,0,75,60.0,30.75
12569,0.0,0,75,0.0,18.75
12570,20.0,0,0,0.0,9.0
12571,0.0,0,0,0.0,0.0
12572,0.0,0,0,0.0,0.0
12573,34.0,0,75,20.0,38.05
12574,0.0,0,100,0.0,25.0
12575,0.0,0,75,0.0,18.75
12576,41.0,0,0,0.0,18.45
12577,0.0,0,0,0.0,0.0
12578,0.0,0,0,0.0,0.0
12579,0.0,0,100,40.0,33.0
12580,21.0,0,100,0.0,34.45
12581,72.0,0,0,0.0,32.4
12582,41.0,100,100,0.0,73.44999999999999
12583,20.0,0,0,0.0,9.0
12584,0.0,0,0,0.0,0.0
12585,0.0,0,0,60.0,12.0
12586,0.0,0,0,0.0,0.0
12587,20.0,0,0,0.0,9.0
12588,0.0,0,0,0.0,0.0
12589,20.0,0,0,20.0,13.0
12590,20.0,100,75,0.0,57.75
12591,88.0,100,75,0.0,88.35
12592,0.0,0,0,40.0,8.0
12593,0.0,0,0,0.0,0.0
12594,67.0,0,0,60.0,42.150000000000006
12595,0.0,0,75,20.0,22.75
12596,20.0,0,75,0.0,27.75
12597,21.0,0,0,0.0,9.450000000000001
12598,20.0,0,100,20.0,38.0
12599,0.0,0,0,0.0,0.0
12600,0.0,0,0,0.0,0.0
12601,0.0,0,75,0.0,18.75
12602,0.0,0,100,0.0,25.0
12603,21.0,0,75,0.0,28.200000000000003
12604,0.0,0,0,0.0,0.0
12605,0.0,0,0,0.0,0.0
12606,67.0,0,0,0.0,30.150000000000002
12607,0.0,0,0,0.0,0.0
12608,67.0,0,0,0.0,30.150000000000002
12609,0.0,0,0,0.0,0.0
12610,0.0,0,0,0.0,0.0
12611,41.0,0,0,0.0,18.45
12612,0.0,0,0,0.0,0.0
12613,21.0,0,100,0.0,34.45
12614,92.0,0,0,0.0,41.4
12615,0.0,0,75,0.0,18.75
12616,20.0,0,0,0.0,9.0
12617,0.0,0,100,0.0,25.0
12618,0.0,0,75,0.0,18.75
12619,0.0,100,0,0.0,30.0
12620,0.0,0,0,40.0,8.0
12621,0.0,100,0,0.0,30.0
12622,20.0,0,75,0.0,27.75
12623,0.0,0,0,0.0,0.0
12624,20.0,0,0,20.0,13.0
12625,0.0,0,0,0.0,0.0
12626,0.0,0,0,0.0,0.0
12627,0.0,0,75,0.0,18.75
12628,0.0,0,0,40.0,8.0
12629,0.0,0,0,0.0,0.0
12630,0.0,0,0,60.0,12.0
12631,0.0,0,0,0.0,0.0
12632,71.0,0,100,60.0,68.95
12633,85.0,0,0,0.0,38.25
12634,0.0,0,0,0.0,0.0
12635,67.0,0,0,0.0,30.150000000000002
12636,0.0,0,75,0.0,18.75
12637,20.0,0,0,20.0,13.0
12638,67.0,0,75,0.0,48.900000000000006
12639,0.0,100,0,60.0,42.0
12640,41.0,0,0,0.0,18.45
12641,0.0,0,0,0.0,0.0
12642,20.0,0,0,0.0,9.0
12643,72.0,0,0,0.0,32.4
12644,21.0,100,0,0.0,39.45
12645,92.0,0,0,40.0,49.4
12646,0.0,100,0,0.0,30.0
12647,0.0,0,75,40.0,26.75
12648,0.0,0,0,0.0,0.0
12649,0.0,0,0,0.0,0.0
12650,0.0,0,100,0.0,25.0
12651,0.0,0,75,0.0,18.75
12652,0.0,0,0,80.0,16.0
12653,20.0,100,0,0.0,39.0
12654,21.0,0,0,20.0,13.450000000000001
12655,20.0,0,0,0.0,9.0
12656,0.0,0,0,0.0,0.0
12657,55.0,100,0,0.0,54.75
12658,0.0,100,100,0.0,55.0
12659,0.0,0,75,0.0,18.75
12660,0.0,100,0,0.0,30.0
12661,41.0,0,0,20.0,22.45
12662,0.0,0,0,20.0,4.0
12663,0.0,0,0,0.0,0.0
12664,20.0,0,0,0.0,9.0
12665,0.0,0,0,0.0,0.0
12666,0.0,0,0,0.0,0.0
12667,0.0,0,75,0.0,18.75
12668,34.0,0,0,0.0,15.3
12669,21.0,0,0,20.0,13.450000000000001
12670,0.0,0,75,0.0,18.75
12671,0.0,0,0,0.0,0.0
12672,21.0,0,0,0.0,9.450000000000001
12673,21.0,0,0,0.0,9.450000000000001
12674,21.0,0,100,0.0,34.45
12675,0.0,0,75,0.0,18.75
12676,0.0,0,75,40.0,26.75
12677,0.0,0,0,0.0,0.0
12678,0.0,0,75,40.0,26.75
12679,20.0,0,75,0.0,27.75
12680,0.0,0,0,0.0,0.0
12681,0.0,0,0,20.0,4.0
12682,0.0,0,0,0.0,0.0
12683,0.0,0,0,20.0,4.0
12684,0.0,0,75,40.0,26.75
12685,67.0,0,0,0.0,30.150000000000002
12686,67.0,0,0,0.0,30.150000000000002
12687,20.0,0,0,0.0,9.0
12688,20.0,0,100,0.0,34.0
12689,0.0,0,0,20.0,4.0
12690,21.0,0,0,60.0,21.450000000000003
12691,41.0,0,0,0.0,18.45
12692,20.0,0,0,0.0,9.0
12693,0.0,0,0,0.0,0.0
12694,21.0,0,0,0.0,9.450000000000001
12695,41.0,0,100,0.0,43.45
12696,34.0,0,0,20.0,19.3
12697,0.0,0,0,0.0,0.0
12698,34.0,0,75,0.0,34.05
12699,0.0,0,0,20.0,4.0
12700,21.0,0,0,0.0,9.450000000000001
12701,0.0,0,0,0.0,0.0
12702,0.0,100,0,40.0,38.0
12703,51.0,0,100,0.0,47.95
12704,71.0,0,100,0.0,56.95
12705,0.0,0,0,0.0,0.0
12706,20.0,0,100,20.0,38.0
12707,67.0,0,0,0.0,30.150000000000002
12708,21.0,0,75,60.0,40.2
12709,0.0,0,0,0.0,0.0
12710,21.0,0,75,0.0,28.200000000000003
12711,0.0,0,100,20.0,29.0
12712,21.0,0,0,0.0,9.450000000000001
12713,0.0,100,75,0.0,48.75
12714,0.0,0,75,0.0,18.75
12715,0.0,0,100,0.0,25.0
12716,0.0,0,75,0.0,18.75
12717,85.0,0,0,0.0,38.25
12718,0.0,0,0,0.0,0.0
12719,20.0,0,0,40.0,17.0
12720,20.0,0,0,20.0,13.0
12721,0.0,100,100,0.0,55.0
12722,20.0,0,100,0.0,34.0
12723,0.0,0,0,0.0,0.0
12724,20.0,0,75,0.0,27.75
12725,0.0,0,0,0.0,0.0
12726,0.0,0,0,40.0,8.0
12727,0.0,0,75,0.0,18.75
12728,0.0,0,0,60.0,12.0
12729,21.0,0,0,0.0,9.450000000000001
12730,0.0,0,0,0.0,0.0
12731,20.0,0,0,0.0,9.0
12732,20.0,0,0,20.0,13.0
12733,21.0,100,0,0.0,39.45
12734,20.0,100,100,0.0,64.0
12735,0.0,0,0,0.0,0.0
12736,21.0,0,0,0.0,9.450000000000001
12737,34.0,0,75,20.0,38.05
12738,20.0,100,75,0.0,57.75
12739,0.0,0,0,0.0,0.0
12740,21.0,0,0,20.0,13.450000000000001
12741,0.0,0,0,20.0,4.0
12742,0.0,0,0,0.0,0.0
12743,20.0,0,0,0.0,9.0
12744,71.0,0,0,0.0,31.95
12745,0.0,0,100,0.0,25.0
12746,0.0,0,0,0.0,0.0
12747,0.0,0,0,20.0,4.0
12748,21.0,0,75,0.0,28.200000000000003
12749,0.0,0,100,0.0,25.0
12750,0.0,0,75,0.0,18.75
12751,0.0,100,0,20.0,34.0
12752,0.0,0,0,40.0,8.0
12753,0.0,0,0,0.0,0.0
12754,0.0,0,0,0.0,0.0
12755,20.0,0,100,0.0,34.0
12756,0.0,0,100,0.0,25.0
12757,0.0,0,0,0.0,0.0
12758,0.0,0,0,0.0,0.0
12759,0.0,0,75,20.0,22.75
12760,0.0,0,75,0.0,18.75
12761,67.0,100,0,40.0,68.15
12762,0.0,0,0,0.0,0.0
12763,0.0,0,0,0.0,0.0
12764,0.0,100,75,0.0,48.75
12765,0.0,0,0,0.0,0.0
12766,54.0,0,0,0.0,24.3
12767,20.0,0,75,40.0,35.75
12768,0.0,100,100,60.0,67.0
12769,21.0,0,75,60.0,40.2
12770,20.0,0,0,80.0,25.0
12771,0.0,100,0,0.0,30.0
12772,0.0,0,100,0.0,25.0
12773,20.0,0,0,0.0,9.0
12774,0.0,0,0,0.0,0.0
12775,20.0,100,0,40.0,47.0
12776,0.0,0,0,0.0,0.0
12777,0.0,0,75,0.0,18.75
12778,21.0,0,0,0.0,9.450000000000001
12779,0.0,0,0,0.0,0.0
12780,21.0,0,75,0.0,28.200000000000003
12781,0.0,0,0,0.0,0.0
12782,0.0,0,0,0.0,0.0
12783,0.0,0,75,0.0,18.75
12784,71.0,0,75,0.0,50.7
12785,0.0,0,0,0.0,0.0
12786,0.0,0,0,80.0,16.0
12787,0.0,0,0,0.0,0.0
12788,0.0,0,0,0.0,0.0
12789,20.0,0,0,0.0,9.0
12790,51.0,0,100,0.0,47.95
12791,0.0,0,0,0.0,0.0
12792,20.0,0,0,0.0,9.0
12793,0.0,0,0,0.0,0.0
12794,0.0,0,75,0.0,18.75
12795,0.0,0,100,0.0,25.0
12796,0.0,0,100,0.0,25.0
12797,0.0,0,0,20.0,4.0
12798,0.0,0,75,0.0,18.75
12799,41.0,0,100,20.0,47.45
12800,0.0,0,0,0.0,0.0
12801,41.0,100,100,20.0,77.44999999999999
12802,0.0,0,0,40.0,8.0
12803,34.0,100,0,0.0,45.3
12804,0.0,0,0,40.0,8.0
12805,20.0,0,100,0.0,34.0
12806,0.0,0,75,0.0,18.75
12807,0.0,0,0,0.0,0.0
12808,21.0,0,0,0.0,9.450000000000001
12809,20.0,0,0,20.0,13.0
12810,0.0,0,75,40.0,26.75
12811,67.0,0,0,0.0,30.150000000000002
12812,0.0,0,0,0.0,0.0
12813,20.0,0,75,0.0,27.75
12814,0.0,0,0,0.0,0.0
12815,0.0,0,0,0.0,0.0
12816,0.0,0,100,60.0,37.0
12817,0.0,0,75,0.0,18.75
12818,21.0,0,0,0.0,9.450000000000001
12819,20.0,0,75,0.0,27.75
12820,20.0,0,0,0.0,9.0
12821,0.0,0,0,20.0,4.0
12822,0.0,0,0,0.0,0.0
12823,0.0,0,0,0.0,0.0
12824,41.0,0,0,20.0,22.45
12825,20.0,0,0,0.0,9.0
12826,0.0,0,0,0.0,0.0
12827,90.9,0,0,0.0,40.905
12828,20.0,100,0,0.0,39.0
12829,21.0,0,0,0.0,9.450000000000001
12830,0.0,100,75,0.0,48.75
12831,20.0,0,75,40.0,35.75
12832,0.0,0,0,40.0,8.0
12833,0.0,0,0,0.0,0.0
12834,0.0,0,0,0.0,0.0
12835,51.0,0,0,0.0,22.95
12836,0.0,0,75,0.0,18.75
12837,0.0,0,0,0.0,0.0
12838,21.0,0,0,0.0,9.450000000000001
12839,0.0,0,0,0.0,0.0
12840,0.0,0,0,0.0,0.0
12841,0.0,100,100,0.0,55.0
12842,20.0,100,0,0.0,39.0
12843,0.0,0,0,0.0,0.0
12844,51.0,0,0,0.0,22.95
12845,21.0,0,0,0.0,9.450000000000001
12846,41.0,0,0,40.0,26.45
12847,0.0,0,0,0.0,0.0
12848,0.0,0,75,0.0,18.75
12849,0.0,0,75,0.0,18.75
12850,21.0,0,0,20.0,13.450000000000001
12851,0.0,0,75,0.0,18.75
12852,0.0,0,0,0.0,0.0
12853,98.82,0,0,0.0,44.469
12854,21.0,0,0,0.0,9.450000000000001
12855,0.0,0,0,0.0,0.0
12856,20.0,0,100,20.0,38.0
12857,20.0,0,75,0.0,27.75
12858,0.0,100,0,0.0,30.0
12859,67.0,0,0,20.0,34.150000000000006
12860,0.0,0,75,0.0,18.75
12861,20.0,0,0,0.0,9.0
12862,51.0,0,0,0.0,22.95
12863,21.0,100,0,60.0,51.45
12864,0.0,0,0,0.0,0.0
12865,0.0,0,75,40.0,26.75
12866,0.0,0,0,0.0,0.0
12867,21.0,0,0,0.0,9.450000000000001
12868,54.0,0,0,0.0,24.3
12869,51.0,0,0,0.0,22.95
12870,0.0,0,0,0.0,0.0
12871,0.0,0,75,0.0,18.75
12872,20.0,100,75,0.0,57.75
12873,0.0,0,0,0.0,0.0
12874,21.0,0,0,0.0,9.450000000000001
12875,0.0,0,0,0.0,0.0
12876,21.0,0,0,0.0,9.450000000000001
12877,51.0,0,0,0.0,22.95
12878,0.0,0,100,0.0,25.0
12879,20.0,0,0,0.0,9.0
12880,54.0,0,0,0.0,24.3
12881,41.0,0,0,0.0,18.45
12882,0.0,0,75,0.0,18.75
12883,51.0,0,0,60.0,34.95
12884,20.0,0,75,0.0,27.75
12885,20.0,100,75,0.0,57.75
12886,21.0,0,0,0.0,9.450000000000001
12887,20.0,0,0,0.0,9.0
12888,21.0,0,75,20.0,32.2
12889,0.0,0,0,0.0,0.0
12890,20.0,100,0,0.0,39.0
12891,34.0,0,0,20.0,19.3
12892,20.0,0,0,20.0,13.0
12893,20.0,0,0,0.0,9.0
12894,21.0,0,0,0.0,9.450000000000001
12895,55.0,0,0,0.0,24.75
12896,0.0,0,0,60.0,12.0
12897,85.0,0,75,0.0,57.0
12898,0.0,0,75,40.0,26.75
12899,0.0,0,0,0.0,0.0
12900,20.0,0,75,40.0,35.75
12901,0.0,0,0,0.0,0.0
12902,0.0,0,0,0.0,0.0
12903,34.0,0,0,0.0,15.3
12904,0.0,0,100,60.0,37.0
12905,0.0,0,0,20.0,4.0
12906,85.0,0,100,0.0,63.25
12907,72.0,0,0,40.0,40.4
12908,0.0,0,100,80.0,41.0
12909,20.0,100,0,0.0,39.0
12910,21.0,0,0,0.0,9.450000000000001
12911,0.0,0,75,20.0,22.75
12912,0.0,0,0,60.0,12.0
12913,0.0,0,0,60.0,12.0
12914,0.0,0,0,0.0,0.0
12915,0.0,0,0,0.0,0.0
12916,20.0,100,0,0.0,39.0
12917,41.0,0,0,0.0,18.45
12918,0.0,0,0,20.0,4.0
12919,0.0,0,0,40.0,8.0
12920,0.0,0,0,0.0,0.0
12921,0.0,0,75,0.0,18.75
12922,0.0,0,0,0.0,0.0
12923,41.0,100,0,0.0,48.449999999999996
12924,0.0,0,0,0.0,0.0
12925,0.0,0,75,0.0,18.75
12926,0.0,0,75,40.0,26.75
12927,0.0,0,75,40.0,26.75
12928,0.0,0,0,0.0,0.0
12929,88.0,0,0,0.0,39.6
12930,20.0,0,0,0.0,9.0
12931,55.0,0,0,0.0,24.75
12932,75.0,0,0,0.0,33.75
12933,20.0,0,100,40.0,42.0
12934,20.0,0,0,0.0,9.0
12935,0.0,0,100,0.0,25.0
12936,0.0,0,0,20.0,4.0
12937,67.0,100,0,0.0,60.15
12938,0.0,0,0,0.0,0.0
12939,0.0,0,0,0.0,0.0
12940,0.0,0,75,0.0,18.75
12941,0.0,100,75,0.0,48.75
12942,20.0,0,0,20.0,13.0
12943,20.0,0,0,0.0,9.0
12944,0.0,0,75,0.0,18.75
12945,0.0,0,75,0.0,18.75
12946,0.0,0,75,0.0,18.75
12947,0.0,0,0,0.0,0.0
12948,34.0,0,0,0.0,15.3
12949,0.0,0,100,0.0,25.0
12950,0.0,0,0,0.0,0.0
12951,0.0,100,0,0.0,30.0
12952,0.0,0,0,40.0,8.0
12953,95.58,0,75,0.0,61.761
12954,0.0,0,75,0.0,18.75
12955,92.0,0,0,0.0,41.4
12956,0.0,0,0,0.0,0.0
12957,20.0,0,0,0.0,9.0
12958,0.0,0,0,0.0,0.0
12959,0.0,0,0,0.0,0.0
12960,0.0,0,75,0.0,18.75
12961,0.0,0,0,0.0,0.0
12962,0.0,0,0,0.0,0.0
12963,67.0,0,75,20.0,52.900000000000006
12964,0.0,0,0,60.0,12.0
12965,0.0,0,0,0.0,0.0
12966,0.0,0,100,0.0,25.0
12967,21.0,0,0,0.0,9.450000000000001
12968,20.0,0,0,0.0,9.0
12969,55.0,0,0,20.0,28.75
12970,20.0,0,0,0.0,9.0
12971,0.0,100,0,0.0,30.0
12972,0.0,100,0,40.0,38.0
12973,0.0,0,0,40.0,8.0
12974,21.0,0,75,60.0,40.2
12975,21.0,0,0,0.0,9.450000000000001
12976,0.0,0,0,0.0,0.0
12977,0.0,0,0,40.0,8.0
12978,0.0,0,0,0.0,0.0
12979,0.0,0,0,0.0,0.0
12980,0.0,0,100,100.0,45.0
12981,0.0,0,0,20.0,4.0
12982,0.0,0,0,0.0,0.0
12983,0.0,0,0,0.0,0.0
12984,21.0,0,0,0.0,9.450000000000001
12985,20.0,0,0,0.0,9.0
12986,0.0,0,0,0.0,0.0
12987,0.0,0,100,0.0,25.0
12988,0.0,0,0,0.0,0.0
12989,0.0,0,0,0.0,0.0
12990,20.0,0,75,0.0,27.75
12991,20.0,0,0,0.0,9.0
12992,0.0,100,75,0.0,48.75
12993,41.0,0,0,0.0,18.45
12994,0.0,0,0,40.0,8.0
12995,0.0,0,0,0.0,0.0
12996,0.0,0,75,0.0,18.75
12997,0.0,0,0,0.0,0.0
12998,0.0,0,0,0.0,0.0
12999,20.0,0,0,0.0,9.0
13000,20.0,0,0,60.0,21.0
13001,0.0,0,75,0.0,18.75
13002,0.0,0,0,0.0,0.0
13003,0.0,100,0,60.0,42.0
13004,75.0,0,0,0.0,33.75
13005,34.0,0,0,0.0,15.3
13006,0.0,0,0,0.0,0.0
13007,0.0,0,75,0.0,18.75
13008,0.0,0,0,0.0,0.0
13009,0.0,0,0,0.0,0.0
13010,0.0,0,75,0.0,18.75
13011,67.0,0,0,0.0,30.150000000000002
13012,0.0,0,75,60.0,30.75
13013,21.0,0,0,0.0,9.450000000000001
13014,0.0,0,100,0.0,25.0
13015,0.0,0,0,40.0,8.0
13016,0.0,100,0,20.0,34.0
13017,0.0,0,75,0.0,18.75
13018,0.0,0,75,0.0,18.75
13019,0.0,0,100,0.0,25.0
13020,21.0,0,75,0.0,28.200000000000003
13021,34.0,0,100,0.0,40.3
13022,0.0,0,0,0.0,0.0
13023,0.0,0,0,40.0,8.0
13024,21.0,0,100,0.0,34.45
13025,20.0,0,0,0.0,9.0
13026,0.0,0,0,0.0,0.0
13027,21.0,0,0,0.0,9.450000000000001
13028,0.0,0,0,20.0,4.0
13029,20.0,0,75,0.0,27.75
13030,0.0,0,0,0.0,0.0
13031,0.0,0,0,0.0,0.0
13032,0.0,0,0,0.0,0.0
13033,0.0,0,75,0.0,18.75
13034,0.0,0,75,0.0,18.75
13035,0.0,100,0,0.0,30.0
13036,0.0,0,0,0.0,0.0
13037,41.0,0,0,0.0,18.45
13038,34.0,0,0,0.0,15.3
13039,0.0,0,75,0.0,18.75
13040,20.0,0,100,0.0,34.0
13041,20.0,0,0,0.0,9.0
13042,0.0,0,0,0.0,0.0
13043,0.0,0,0,0.0,0.0
13044,0.0,0,0,0.0,0.0
13045,0.0,0,75,0.0,18.75
13046,0.0,100,75,0.0,48.75
13047,20.0,0,0,0.0,9.0
13048,0.0,0,75,0.0,18.75
13049,55.0,100,0,0.0,54.75
13050,34.0,0,0,0.0,15.3
13051,21.0,100,75,0.0,58.2
13052,21.0,0,0,0.0,9.450000000000001
13053,20.0,100,0,0.0,39.0
13054,21.0,0,0,80.0,25.450000000000003
13055,0.0,0,0,0.0,0.0
13056,20.0,0,0,0.0,9.0
13057,0.0,0,0,20.0,4.0
13058,34.0,0,75,20.0,38.05
13059,51.0,0,0,0.0,22.95
13060,51.0,0,0,0.0,22.95
13061,21.0,0,0,0.0,9.450000000000001
13062,95.58,0,75,0.0,61.761
13063,20.0,0,75,0.0,27.75
13064,0.0,0,0,0.0,0.0
13065,0.0,0,0,40.0,8.0
13066,20.0,0,0,40.0,17.0
13067,0.0,0,75,0.0,18.75
13068,0.0,0,0,0.0,0.0
13069,21.0,0,0,20.0,13.450000000000001
13070,34.0,0,75,0.0,34.05
13071,51.0,0,100,0.0,47.95
13072,0.0,0,0,0.0,0.0
13073,20.0,0,75,40.0,35.75
13074,0.0,0,0,0.0,0.0
13075,20.0,0,75,60.0,39.75
13076,0.0,0,0,0.0,0.0
13077,0.0,0,0,0.0,0.0
13078,0.0,0,0,0.0,0.0
13079,34.0,0,0,20.0,19.3
13080,0.0,0,0,0.0,0.0
13081,20.0,100,0,20.0,43.0
13082,20.0,0,75,40.0,35.75
